id,cores,threads,name,processor_number,launch_date,lithography,bus_speed,base_frequency,turbo_frequency,configurable_tdp_up_frequency,cache_size,tdp,configurable_tdp_up,price,product_line,socket,memory_type,url,vertical_segment,max_memory_size,status,max_temp,sku,package_size
1811,16,32,Intel Xeon E7-4850 v4,E7-4850V4,2016-05-01,14,8,2100,2800,,40960,115,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93806/intel-xeon-processor-e74850-v4-40m-cache-2-10-ghz.html,Server,3221225472,Launched,69,93806,45mm x 52.5mm
1812,18,36,Intel Xeon E7-8867 v4,E7-8867V4,2016-05-01,14,9.6,2400,3300,,46080,165,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93804/intel-xeon-processor-e78867-v4-45m-cache-2-40-ghz.html,Server,3221225472,Launched,80,93804,45mm x 52.5mm
1813,20,40,Intel Xeon E7-8870 v4,E7-8870V4,2016-05-01,14,9.6,2100,3000,,51200,140,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93801/intel-xeon-processor-e78870-v4-50m-cache-2-10-ghz.html,Server,3221225472,Launched,76,93801,45mm x 52.5mm
1814,10,20,Intel Xeon E7-8891 v4,E7-8891V4,2016-05-01,14,9.6,2800,3500,,61440,165,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93795/intel-xeon-processor-e78891-v4-60m-cache-2-80-ghz.html,Server,3221225472,Launched,79,93795,45mm x 52.5mm
1815,8,16,Intel Xeon E7-4809 v4,E7-4809V4,2016-05-01,14,6.4,2100,,,20480,115,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333,https://ark.intel.com/content/www/us/en/ark/products/93794/intel-xeon-processor-e74809-v4-20m-cache-2-10-ghz.html,Server,3221225472,Launched,69,93794,45mm x 52.5mm
1816,18,36,Intel Xeon E7-8860 v4,E7-8860V4,2016-05-01,14,9.6,2200,3200,,46080,140,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93793/intel-xeon-processor-e78860-v4-45m-cache-2-20-ghz.html,Server,3221225472,Launched,75,93793,45mm x 52.5mm
1817,22,44,Intel Xeon E7-8880 v4,E7-8880V4,2016-05-01,14,9.6,2200,3300,,56320,150,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93792/intel-xeon-processor-e78880-v4-55m-cache-2-20-ghz.html,Server,3221225472,Launched,77,93792,45mm x 52.5mm
1818,4,8,Intel Xeon E7-8893 v3,E7-8893V3,2015-05-01,22,9.6,3200,3500,,46080,140,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84688/intel-xeon-processor-e78893-v3-45m-cache-3-20-ghz.html,Server,1610612736,Launched,75,84688,52mm x 45mm
1819,10,20,Intel Xeon E7-8891 v3,E7-8891V3,2015-05-01,22,9.6,2800,3500,,46080,165,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84686/intel-xeon-processor-e78891-v3-45m-cache-2-80-ghz.html,Server,1610612736,Launched,79,84686,52mm x 45mm
1820,18,36,Intel Xeon E7-8890 v3,E7-8890V3,2015-05-01,22,9.6,2500,3300,,46080,165,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84685/intel-xeon-processor-e78890-v3-45m-cache-2-50-ghz.html,Server,1610612736,Launched,79,84685,52mm x 45mm
1821,18,36,Intel Xeon E7-8880L v3,E7-8880LV3,2015-05-01,22,9.6,2000,2800,,46080,115,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84684/intel-xeon-processor-e78880l-v3-45m-cache-2-00-ghz.html,Server,1610612736,Launched,70,84684,52mm x 45mm
1822,18,36,Intel Xeon E7-8880 v3,E7-8880V3,2015-05-01,22,9.6,2300,3100,,46080,150,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84683/intel-xeon-processor-e78880-v3-45m-cache-2-30-ghz.html,Server,1610612736,Launched,77,84683,52mm x 45mm
1823,18,36,Intel Xeon E7-8870 v3,E7-8870V3,2015-05-01,22,9.6,2100,2900,,46080,140,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84682/intel-xeon-processor-e78870-v3-45m-cache-2-10-ghz.html,Server,1610612736,Launched,75,84682,52mm x 45mm
1824,16,32,Intel Xeon E7-8867 v3,E7-8867V3,2015-05-01,22,9.6,2500,3300,,46080,165,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84681/intel-xeon-processor-e78867-v3-45m-cache-2-50-ghz.html,Server,1610612736,Launched,79,84681,52mm x 45mm
1825,16,32,Intel Xeon E7-8860 v3,E7-8860V3,2015-05-01,22,9.6,2200,3200,,40960,140,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84680/intel-xeon-processor-e78860-v3-40m-cache-2-20-ghz.html,Server,1610612736,Launched,75,84680,52mm x 45mm
1826,14,28,Intel Xeon E7-4850 v3,E7-4850V3,2015-05-01,22,8,2200,2800,,35840,115,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84679/intel-xeon-processor-e74850-v3-35m-cache-2-20-ghz.html,Server,1610612736,Launched,70,84679,52mm x 45mm
1827,12,24,Intel Xeon E7-4830 v3,E7-4830V3,2015-05-01,22,8,2100,2700,,30720,115,,,"",FCLGA2011,"DDR4-1333/1600/1866, DDR3-1066/1333/1600",https://ark.intel.com/content/www/us/en/ark/products/84678/intel-xeon-processor-e74830-v3-30m-cache-2-10-ghz.html,Server,1610612736,Launched,70,84678,52mm x 45mm
1828,6,12,Intel Xeon E7-8893 v2,E7-8893V2,2014-02-01,22,8,3400,3700,,38400,155,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75260/intel-xeon-processor-e78893-v2-37-5m-cache-3-40-ghz.html,Server,1610612736,Launched,77,75260,52mm x 45mm
1829,10,20,Intel Xeon E7-8891 v2,E7-8891V2,2014-02-01,22,8,3200,3700,,38400,155,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75259/intel-xeon-processor-e78891-v2-37-5m-cache-3-20-ghz.html,Server,1610612736,Discontinued,77,75259,52mm x 45mm
1830,15,30,Intel Xeon E7-8890 v2,E7-8890V2,2014-02-01,22,8,2800,3400,,38400,155,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75258/intel-xeon-processor-e78890-v2-37-5m-cache-2-80-ghz.html,Server,1610612736,Discontinued,77,75258,52mm x 45mm
1831,15,30,Intel Xeon E7-8880 v2,E7-8880V2,2014-02-01,22,8,2500,3100,,38400,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75257/intel-xeon-processor-e78880-v2-37-5m-cache-2-50-ghz.html,Server,1610612736,Discontinued,73,75257,52mm x 45mm
1832,15,30,Intel Xeon E7-8880L v2,E7-8880LV2,2014-02-01,22,8,2200,2800,,38400,105,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75256/intel-xeon-processor-e78880l-v2-37-5m-cache-2-20-ghz.html,Server,1610612736,Launched,68,75256,52mm x 45mm
1833,15,30,Intel Xeon E7-8870 v2,E7-8870V2,2014-02-01,22,8,2300,2900,,30720,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75255/intel-xeon-processor-e78870-v2-30m-cache-2-30-ghz.html,Server,1610612736,Launched,73,75255,52mm x 45mm
1834,12,12,Intel Xeon E7-8857 v2,E7-8857V2,2014-02-01,22,8,3000,3600,,30720,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75254/intel-xeon-processor-e78857-v2-30m-cache-3-00-ghz.html,Server,1610612736,Launched,73,75254,52mm x 45mm
1835,12,24,Intel Xeon E7-8850 v2,E7-8850V2,2014-02-01,22,7.2,2300,2800,,24576,105,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75253/intel-xeon-processor-e78850-v2-24m-cache-2-30-ghz.html,Server,1610612736,Discontinued,68,75253,52mm x 45mm
1836,15,30,Intel Xeon E7-4890 v2,E7-4890V2,2014-02-01,22,8,2800,3400,,38400,155,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75251/intel-xeon-processor-e74890-v2-37-5m-cache-2-80-ghz.html,Server,1610612736,Discontinued,77,75251,52mm x 45mm
1837,15,30,Intel Xeon E7-4870 v2,E7-4870V2,2014-02-01,22,8,2300,2900,,30720,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75250/intel-xeon-processor-e74870-v2-30m-cache-2-30-ghz.html,Server,1610612736,Launched,73,75250,52mm x 45mm
1838,12,24,Intel Xeon E7-4860 v2,E7-4860V2,2014-02-01,22,8,2600,3200,,30720,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75249/intel-xeon-processor-e74860-v2-30m-cache-2-60-ghz.html,Server,1610612736,Launched,73,75249,52mm x 45mm
1839,12,24,Intel Xeon E7-4850 v2,E7-4850V2,2014-02-01,22,7.2,2300,2800,,24576,105,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75248/intel-xeon-processor-e74850-v2-24m-cache-2-30-ghz.html,Server,1610612736,Discontinued,68,75248,52mm x 45mm
1840,10,20,Intel Xeon E7-4830 v2,E7-4830V2,2014-02-01,22,7.2,2200,2700,,20480,105,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75247/intel-xeon-processor-e74830-v2-20m-cache-2-20-ghz.html,Server,1610612736,Discontinued,68,75247,52mm x 45mm
1841,8,16,Intel Xeon E7-4820 v2,E7-4820V2,2014-02-01,22,7.2,2000,2500,,16384,105,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75246/intel-xeon-processor-e74820-v2-16m-cache-2-00-ghz.html,Server,1610612736,Discontinued,68,75246,52mm x 45mm
1842,6,12,Intel Xeon E7-4809 v2,E7-4809V2,2014-02-01,22,6.4,1900,,,12288,105,,,"",FCLGA2011,DDR3 1066/1333,https://ark.intel.com/content/www/us/en/ark/products/75245/intel-xeon-processor-e74809-v2-12m-cache-1-90-ghz.html,Server,1610612736,Launched,68,75245,52mm x 45mm
1843,15,30,Intel Xeon E7-2890 v2,E7-2890V2,2014-02-01,22,8,2800,3400,,38400,155,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75242/intel-xeon-processor-e72890-v2-37-5m-cache-2-80-ghz.html,Server,1610612736,Launched,77,75242,52mm x 45mm
1844,15,30,Intel Xeon E7-2880 v2,E7-2880V2,2014-02-01,22,8,2500,3100,,38400,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75241/intel-xeon-processor-e72880-v2-37-5m-cache-2-50-ghz.html,Server,1610612736,Launched,73,75241,52mm x 45mm
1845,15,30,Intel Xeon E7-2870 v2,E7-2870V2,2014-02-01,22,8,2300,2900,,30720,130,,,"",FCLGA2011,DDR3 1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75240/intel-xeon-processor-e72870-v2-30m-cache-2-30-ghz.html,Server,1610612736,Launched,73,75240,52mm x 45mm
1846,8,16,Intel Xeon E7-8830,E7-8830,2011-05-01,32,6.4,2130,2400,,24576,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53677/intel-xeon-processor-e78830-24m-cache-2-13-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,64,53677,49.17mm x 56.47mm
1847,8,16,Intel Xeon E7-4830,E7-4830,2011-05-01,32,6.4,2130,2400,,24576,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53676/intel-xeon-processor-e74830-24m-cache-2-13-ghz-6-40-gts-intel-qpi.html,Server,2147483648,Discontinued,64,53676,49.17mm x 56.47mm
1848,8,16,Intel Xeon E7-4820,E7-4820,2011-05-01,32,5.86,2000,2270,,18432,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53675/intel-xeon-processor-e74820-18m-cache-2-00-ghz-5-86-gts-intel-qpi.html,Server,2147483648,Discontinued,64,53675,49.17mm x 56.47mm
1849,8,16,Intel Xeon E7-2830,E7-2830,2011-05-01,32,6.4,2130,2400,,24576,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53674/intel-xeon-processor-e72830-24m-cache-2-13-ghz-6-40-gts-intel-qpi.html,Server,1073741824,Discontinued,64,53674,49.17mm x 56.47mm
1850,8,16,Intel Xeon E7-2820,E7-2820,2011-05-01,32,5.86,2000,2270,,18432,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53673/intel-xeon-processor-e72820-18m-cache-2-00-ghz-5-86-gts-intel-qpi.html,Server,1073741824,Discontinued,64,53673,49.17mm x 56.47mm
1851,10,20,Intel Xeon E7-8870,E7-8870,2011-05-01,32,6.4,2400,2800,,30720,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53580/intel-xeon-processor-e78870-30m-cache-2-40-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,69,53580,49.17mm x 56.47mm
1852,10,20,Intel Xeon E7-4870,E7-4870,2011-05-01,32,6.4,2400,2800,,30720,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53579/intel-xeon-processor-e74870-30m-cache-2-40-ghz-6-40-gts-intel-qpi.html,Server,2147483648,Discontinued,69,53579,49.17mm x 56.47mm
1853,10,20,Intel Xeon E7-2870,E7-2870,2011-05-01,32,6.4,2400,2800,,30720,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53578/intel-xeon-processor-e72870-30m-cache-2-40-ghz-6-40-gts-intel-qpi.html,Server,1073741824,Discontinued,69,53578,49.17mm x 56.47mm
1854,10,20,Intel Xeon E7-8867L,E7-8867L,2011-05-01,32,6.4,2130,2530,,30720,105,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53577/intel-xeon-processor-e78867l-30m-cache-2-13-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,64,53577,49.17mm x 56.47mm
1855,8,8,Intel Xeon E7-8837,E7-8837,2011-05-01,32,6.4,2660,2800,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53576/intel-xeon-processor-e78837-24m-cache-2-66-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,69,53576,49.17mm x 56.47mm
1856,10,20,Intel Xeon E7-8850,E7-8850,2011-05-01,32,6.4,2000,2400,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53575/intel-xeon-processor-e78850-24m-cache-2-00-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,69,53575,49.17mm x 56.47mm
1857,10,20,Intel Xeon E7-4850,E7-4850,2011-05-01,32,6.4,2000,2400,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53574/intel-xeon-processor-e74850-24m-cache-2-00-ghz-6-40-gts-intel-qpi.html,Server,2147483648,Discontinued,69,53574,49.17mm x 56.47mm
1858,10,20,Intel Xeon E7-2850,E7-2850,2011-05-01,32,6.4,2000,2400,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53573/intel-xeon-processor-e72850-24m-cache-2-00-ghz-6-40-gts-intel-qpi.html,Server,1073741824,Discontinued,69,53573,49.17mm x 56.47mm
1859,10,20,Intel Xeon E7-8860,E7-8860,2011-05-01,32,6.4,2260,2670,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53572/intel-xeon-processor-e78860-24m-cache-2-26-ghz-6-40-gts-intel-qpi.html,Server,4294967296,Discontinued,69,53572,49.17mm x 56.47mm
1860,10,20,Intel Xeon E7-4860,E7-4860,2011-05-01,32,6.4,2260,2670,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53571/intel-xeon-processor-e74860-24m-cache-2-26-ghz-6-40-gts-intel-qpi.html,Server,2147483648,Discontinued,69,53571,49.17mm x 56.47mm
1861,10,20,Intel Xeon E7-2860,E7-2860,2011-05-01,32,6.4,2260,2670,,24576,130,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 1066 MHz),https://ark.intel.com/content/www/us/en/ark/products/53570/intel-xeon-processor-e72860-24m-cache-2-26-ghz-6-40-gts-intel-qpi.html,Server,1073741824,Discontinued,69,53570,49.17mm x 56.47mm
1862,6,12,Intel Xeon E7-4807,E7-4807,2011-05-01,32,4.8,1860,,,18432,95,,,"",LGA1567,DDR3 800/978/1066/1333 (Max Speed 800 MHz),https://ark.intel.com/content/www/us/en/ark/products/53569/intel-xeon-processor-e74807-18m-cache-1-86-ghz-4-80-gts-intel-qpi.html,Server,2147483648,Discontinued,70,53569,49.17mm x 56.47mm
1863,4,8,Intel Xeon E3-1241 v3,E3-1241V3,2014-05-01,22,5,3500,3900,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/80909/intel-xeon-processor-e31241-v3-8m-cache-3-50-ghz.html,Server,33554432,Discontinued,,80909,37.5mm x 37.5mm
1864,4,8,Intel Xeon E3-1271 v3,E3-1271V3,2014-05-01,22,5,3600,4000,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/80908/intel-xeon-processor-e31271-v3-8m-cache-3-60-ghz.html,Server,33554432,Discontinued,,80908,37.5mm x 37.5mm
1865,4,8,Intel Xeon E3-1281 v3,E3-1281V3,2014-05-01,22,5,3700,4100,,8192,82,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/80907/intel-xeon-processor-e31281-v3-8m-cache-3-70-ghz.html,Server,33554432,Discontinued,,80907,37.5mm x 37.5mm
1866,4,8,Intel Xeon E3-1275L v3,E3-1275LV3,2014-05-01,22,5,2700,3900,,8192,45,,,"",FCLGA1150,DDR3 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/76300/intel-xeon-processor-e31275l-v3-8m-cache-2-70-ghz.html,Server,33554432,Discontinued,,76300,37.5mm x 37.5mm
1867,4,8,Intel Xeon E3-1268L v3,E3-1268LV3,2013-05-01,22,5,2300,3300,,8192,45,,,"",FCLGA1150,DDR3 1333/1600,https://ark.intel.com/content/www/us/en/ark/products/75467/intel-xeon-processor-e31268l-v3-8m-cache-2-30-ghz.html,Embedded,33554432,Launched,,75467,37.5mm x 37.5mm (LGA1150)
1868,4,8,Intel Xeon E3-1285L v3,E3-1285Lv3,2013-05-01,22,5,3100,3900,,8192,65,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75466/intel-xeon-processor-e31285l-v3-8m-cache-3-10-ghz.html,Server,33554432,Discontinued,,75466,37.5mm x 37.5mm
1869,4,8,Intel Xeon E3-1285 v3,E3-1285 v3,2013-05-01,22,5,3600,4000,,8192,84,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75465/intel-xeon-processor-e31285-v3-8m-cache-3-60-ghz.html,Server,33554432,Discontinued,,75465,37.5mm x 37.5mm
1870,4,8,Intel Xeon E3-1275 v3,E3-1275 v3,2013-05-01,22,5,3500,3900,,8192,84,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75464/intel-xeon-processor-e31275-v3-8m-cache-3-50-ghz.html,Server,33554432,Launched,,75464,37.5mm x 37.5mm
1871,4,8,Intel Xeon E3-1265L v3,E3-1265Lv3,2013-05-01,22,5,2500,3700,,8192,45,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75463/intel-xeon-processor-e31265l-v3-8m-cache-2-50-ghz.html,Server,33554432,Discontinued,,75463,37.5mm x 37.5mm
1872,4,8,Intel Xeon E3-1245 v3,E3-1245 v3,2013-05-01,22,5,3400,3800,,8192,84,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75462/intel-xeon-processor-e31245-v3-8m-cache-3-40-ghz.html,Server,33554432,Discontinued,,75462,37.5mm x 37.5mm
1873,4,4,Intel Xeon E3-1225 v3,E3-1225V3,2013-05-01,22,5,3200,3600,,8192,84,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75461/intel-xeon-processor-e31225-v3-8m-cache-3-20-ghz.html,Server,33554432,Launched,,75461,37.5mm x 37.5mm
1874,4,8,Intel Xeon E3-1280 v3,E3-1280 v3,2013-05-01,22,5,3600,4000,,8192,82,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75057/intel-xeon-processor-e31280-v3-8m-cache-3-60-ghz.html,Server,33554432,Discontinued,,75057,37.5mm x 37.5mm
1875,4,8,Intel Xeon E3-1270 v3,E3-1270 v3,2013-05-01,22,5,3500,3900,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75056/intel-xeon-processor-e31270-v3-8m-cache-3-50-ghz.html,Server,33554432,Discontinued,,75056,37.5mm x 37.5mm
1876,4,8,Intel Xeon E3-1240 v3,E3-1240 v3,2013-05-01,22,5,3400,3800,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75055/intel-xeon-processor-e31240-v3-8m-cache-3-40-ghz.html,Server,33554432,Discontinued,,75055,37.5mm x 37.5mm
1877,4,8,Intel Xeon E3-1230 v3,E3-1230 v3,2013-05-01,22,5,3300,3700,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75054/intel-xeon-processor-e31230-v3-8m-cache-3-30-ghz.html,Server,33554432,Discontinued,,75054,37.5mm x 37.5mm
1878,4,8,Intel Xeon E3-1230L v3,E3-1230Lv3,2013-05-01,22,5,1800,2800,,8192,25,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75053/intel-xeon-processor-e31230l-v3-8m-cache-1-80-ghz.html,Server,33554432,Discontinued,,75053,37.5mm x 37.5mm
1879,4,4,Intel Xeon E3-1220 v3,E3-1220 v3,2013-05-01,22,5,3100,3500,,8192,80,,,"",FCLGA1150,DDR3 and DDR3L 1333/1600 at 1.5V,https://ark.intel.com/content/www/us/en/ark/products/75052/intel-xeon-processor-e31220-v3-8m-cache-3-10-ghz.html,Server,33554432,Launched,,75052,37.5mm x 37.5mm
1880,4,8,Intel Xeon W-2123,W-2123,2017-08-01,14,8,3600,3900,,8448,120,,,"",FCLGA2066,DDR4 1600/1866/2133/2400/2666,https://ark.intel.com/content/www/us/en/ark/products/125036/intel-xeon-w2123-processor-8-25m-cache-3-60-ghz.html,Server,536870912,Launched,65,125036,45mm x 52.5mm
1881,6,12,Intel Xeon D-1533N,D-1533N,2017-08-01,14,,2100,2700,,9216,45,,,"",FCBGA1667,"DDR4, DDR3",https://ark.intel.com/content/www/us/en/ark/products/122998/intel-xeon-processor-d1533n-9m-cache-2-10-ghz.html,Server,134217728,Launched,,122998,37.5mm x 37.5mm
1882,4,8,Intel Xeon E7-8893 v4,E7-8893V4,2016-05-01,14,9.6,3200,3500,,61440,140,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93791/intel-xeon-processor-e78893-v4-60m-cache-3-20-ghz.html,Server,3221225472,Launched,77,93791,45mm x 52.5mm
1883,24,48,Intel Xeon E7-8890 v4,E7-8890V4,2016-05-01,14,9.6,2200,3400,,61440,165,,,"",FCLGA2011,DDR4-1333/1600/1866   DDR3-1066/1333/1600,https://ark.intel.com/content/www/us/en/ark/products/93790/intel-xeon-processor-e78890-v4-60m-cache-2-20-ghz.html,Server,3221225472,Launched,79,93790,45mm x 52.5mm
